2.34	1659441437.93032
2.35	1659441437.93035
2.36	1659441437.92035
2.37	1659441437.91035
2.38	1659441437.90035
2.39	1659441437.89035
2.4	1659441437.88035
2.41	1659441437.87035
2.42	1659441437.86035
2.43	1659441437.85035
2.44	1659441437.84035
2.45	1659441437.83035
2.46	1659441437.82035
2.47	1659441437.81035
2.48	1659441437.80035
2.49	1659441437.80035
2.5	1659441437.79035
2.51	1659441437.78035
2.52	1659441437.77035
2.53	1659441437.76035
2.54	1659441437.75035
2.55	1659441437.74035
2.56	1659441437.73035
2.57	1659441437.72035
2.58	1659441437.71035
2.59	1659441437.70035
2.6	1659441437.69035
2.61	1659441437.68035
2.62	1659441437.67035
2.63	1659441437.67034
2.64	1659441437.66034
2.65	1659441437.65034
2.66	1659441437.64034
2.67	1659441437.63034
2.68	1659441437.62034
2.69	1659441437.61034
2.7	1659441437.60034
2.71	1659441437.59034
2.72	1659441437.58034
2.73	1659441437.57034
2.74	1659441437.56034
2.75	1659441437.55034
2.76	1659441437.54034
2.77	1659441437.54035
2.78	1659441437.53035
2.79	1659441437.52035
2.8	1659441437.51035
2.81	1659441437.50035
2.82	1659441437.49035
2.83	1659441437.48035
2.84	1659441437.47035
2.85	1659441437.46035
2.86	1659441437.45035
2.87	1659441437.44035
2.88	1659441437.43035
2.89	1659441437.42035
2.9	1659441437.41035
2.91	1659441437.41035
2.92	1659441437.40035
2.93	1659441437.39035
2.94	1659441437.38035
2.95	1659441437.37035
2.96	1659441437.36035
2.97	1659441437.35035
2.98	1659441437.34035
2.99	1659441437.33035
3	1659441437.32035
3.01	1659441437.31035
3.02	1659441437.30035
3.03	1659441437.29035
3.04	1659441437.28035
3.05	1659441437.28037
3.06	1659441437.27037
3.07	1659441437.26037
3.08	1659441437.25037
3.09	1659441437.24037
3.1	1659441437.23037
3.11	1659441437.22037
3.12	1659441437.21037
3.13	1659441437.20037
3.14	1659441437.19037
3.15	1659441437.18037
3.16	1659441437.17848
3.17	1659441437.16848
3.18	1659441437.15848
3.19	1659441437.15054
3.2	1659441437.14054
3.21	1659441437.13054
3.22	1659441437.12054
3.23	1659441437.11054
3.24	1659441437.10054
3.25	1659441437.09054
3.26	1659441437.08054
3.27	1659441437.07054
3.28	1659441437.06054
3.29	1659441437.05054
3.3	1659441437.04865
3.31	1659441437.03865
3.32	1659441437.02865
3.33	1659441437.02071
3.34	1659441437.01071
3.35	1659441437.00071
3.36	1659441436.99071
3.37	1659441436.98071
3.38	1659441436.97071
3.39	1659441436.96071
3.4	1659441436.95071
3.41	1659441436.94071
3.42	1659441436.93071
3.43	1659441436.92071
3.44	1659441436.91874
3.45	1659441436.90881
3.46	1659441436.89881
3.47	1659441436.89092
3.48	1659441436.881
3.49	1659441436.87206
3.5	1659441436.86206
3.51	1659441436.85206
3.52	1659441436.84206
3.53	1659441436.83206
3.54	1659441436.82206
3.55	1659441436.81206
3.56	1659441436.80206
3.57	1659441436.79206
3.58	1659441436.78206
3.59	1659441436.77917
3.6	1659441436.76917
3.61	1659441436.75917
3.62	1659441436.75129
3.63	1659441436.74129
3.64	1659441436.73129
3.65	1659441436.72129
3.66	1659441436.71129
3.67	1659441436.70129
3.68	1659441436.69129
3.69	1659441436.68129
3.7	1659441436.67129
3.71	1659441436.66129
3.72	1659441436.65129
3.73	1659441436.6494
3.74	1659441436.6394
3.75	1659441436.6294
3.76	1659441436.62151
3.77	1659441436.61151
3.78	1659441436.60151
3.79	1659441436.59151
3.8	1659441436.58151
3.81	1659441436.57151
3.82	1659441436.56151
3.83	1659441436.55151
3.84	1659441436.54151
3.85	1659441436.53151
3.86	1659441436.52151
3.87	1659441436.51957
3.88	1659441436.50957
3.89	1659441436.49957
3.9	1659441436.49169
3.91	1659441436.48169
3.92	1659441436.47169
3.93	1659441436.46169
3.94	1659441436.45169
3.95	1659441436.44169
3.96	1659441436.43169
3.97	1659441436.42169
3.98	1659441436.41169
3.99	1659441436.40169
4	1659441436.39169
4.01	1659441436.38975
4.02	1659441436.37975
4.03	1659441436.36975
4.04	1659441436.36186
4.05	1659441436.35186
4.06	1659441436.34186
4.07	1659441436.33186
4.08	1659441436.32186
4.09	1659441436.31186
4.1	1659441436.30186
4.11	1659441436.29186
4.12	1659441436.28186
4.13	1659441436.27186
4.14	1659441436.26988
4.15	1659441436.25988
4.16	1659441436.25193
4.17	1659441436.24193
4.18	1659441436.23193
4.19	1659441436.22193
4.2	1659441436.21193
4.21	1659441436.20193
4.22	1659441436.19193
4.23	1659441436.18193
4.24	1659441436.17193
4.25	1659441436.16193
4.26	1659441436.15999
4.27	1659441436.14999
4.28	1659441436.14209
4.29	1659441436.13209
4.3	1659441436.12209
4.31	1659441436.11209
4.32	1659441436.10209
4.33	1659441436.09209
4.34	1659441436.08209
4.35	1659441436.07209
4.36	1659441436.07016
4.37	1659441436.06016
4.38	1659441436.0522
4.39	1659441436.0422
4.4	1659441436.0322
4.41	1659441436.0222
4.42	1659441436.0122
4.43	1659441436.0022
4.44	1659441435.9922
4.45	1659441435.9822
4.46	1659441435.9722
4.47	1659441435.9622
4.48	1659441435.96026
4.49	1659441435.95026
4.5	1659441435.94026
4.51	1659441435.93236
4.52	1659441435.92236
4.53	1659441435.91236
4.54	1659441435.90236
4.55	1659441435.89236
4.56	1659441435.88236
4.57	1659441435.87236
4.58	1659441435.86236
4.59	1659441435.85236
4.6	1659441435.84236
4.61	1659441435.84045
4.62	1659441435.83045
4.63	1659441435.82255
4.64	1659441435.81255
4.65	1659441435.80255
4.66	1659441435.79255
4.67	1659441435.78255
4.68	1659441435.77255
4.69	1659441435.76255
4.7	1659441435.75255
4.71	1659441435.74255
4.72	1659441435.73255
4.73	1659441435.72255
4.74	1659441435.7206
4.75	1659441435.7106
4.76	1659441435.7006
4.77	1659441435.6927
4.78	1659441435.6827
4.79	1659441435.6727
4.8	1659441435.6627
4.81	1659441435.6527
4.82	1659441435.6427
4.83	1659441435.6327
4.84	1659441435.6227
4.85	1659441435.6127
4.86	1659441435.6027
4.87	1659441435.60075
4.88	1659441435.59075
4.89	1659441435.58075
4.9	1659441435.57285
4.91	1659441435.56286
4.92	1659441435.55286
4.93	1659441435.54286
4.94	1659441435.53286
4.95	1659441435.52286
4.96	1659441435.51286
4.97	1659441435.50286
4.98	1659441435.49286
4.99	1659441435.48286
5	1659441435.4809
5.01	1659441435.4709
5.02	1659441435.4609
5.03	1659441435.45292
5.04	1659441435.44292
5.05	1659441435.43292
5.06	1659441435.42292
5.07	1659441435.41292
5.08	1659441435.40292
5.09	1659441435.39292
5.1	1659441435.38292
5.11	1659441435.37292
5.12	1659441435.36292
5.13	1659441435.36097
5.14	1659441435.35097
5.15	1659441435.34307
5.16	1659441435.33307
5.17	1659441435.32307
5.18	1659441435.31307
5.19	1659441435.30307
5.2	1659441435.29307
5.21	1659441435.28307
5.22	1659441435.27307
5.23	1659441435.26307
5.24	1659441435.25307
5.25	1659441435.25113
5.26	1659441435.24113
5.27	1659441435.23113
5.28	1659441435.22323
5.29	1659441435.21323
5.3	1659441435.20323
5.31	1659441435.19323
5.32	1659441435.18323
5.33	1659441435.17323
5.34	1659441435.16323
5.35	1659441435.15323
5.36	1659441435.14323
5.37	1659441435.13323
5.38	1659441435.12323
5.39	1659441435.12128
5.4	1659441435.11128
5.41	1659441435.10338
5.42	1659441435.09338
5.43	1659441435.08338
5.44	1659441435.07338
5.45	1659441435.06338
5.46	1659441435.05338
5.47	1659441435.04338
5.48	1659441435.03338
5.49	1659441435.02338
5.5	1659441435.01338
5.51	1659441435.00338
5.52	1659441435.00149
5.53	1659441434.99149
5.54	1659441434.9836
5.55	1659441434.9736
5.56	1659441434.9636
5.57	1659441434.9536
5.58	1659441434.9436
5.59	1659441434.9336
5.6	1659441434.9236
5.61	1659441434.9136
5.62	1659441434.9036
5.63	1659441434.8936
5.64	1659441434.8836
5.65	1659441434.8817
5.66	1659441434.8717
5.67	1659441434.86372
5.68	1659441434.85372
5.69	1659441434.84372
5.7	1659441434.83372
5.71	1659441434.82372
5.72	1659441434.81372
5.73	1659441434.80372
5.74	1659441434.79372
5.75	1659441434.78372
5.76	1659441434.77372
5.77	1659441434.77177
5.78	1659441434.76177
5.79	1659441434.75177
5.8	1659441434.74389
5.81	1659441434.73389
5.82	1659441434.72389
5.83	1659441434.71389
5.84	1659441434.70389
5.85	1659441434.69389
5.86	1659441434.68389
5.87	1659441434.67389
5.88	1659441434.66389
5.89	1659441434.65389
5.9	1659441434.65194
5.91	1659441434.64194
5.92	1659441434.63194
5.93	1659441434.62404
5.94	1659441434.61404
5.95	1659441434.60404
5.96	1659441434.59404
5.97	1659441434.58404
5.98	1659441434.57404
5.99	1659441434.56404
6	1659441434.55404
6.01	1659441434.54404
6.02	1659441434.53404
6.03	1659441434.5321
6.04	1659441434.5221
6.05	1659441434.5121
6.06	1659441434.50421
6.07	1659441434.49421
6.08	1659441434.48421
6.09	1659441434.47421
6.1	1659441434.46421
6.11	1659441434.45421
6.12	1659441434.44421
6.13	1659441434.43421
6.14	1659441434.42421
6.15	1659441434.41421
6.16	1659441434.41226
6.17	1659441434.40226
6.18	1659441434.39226
6.19	1659441434.38437
6.2	1659441434.37437
6.21	1659441434.36437
6.22	1659441434.35437
6.23	1659441434.34437
6.24	1659441434.33437
6.25	1659441434.32437
6.26	1659441434.31437
6.27	1659441434.30437
6.28	1659441434.29437
6.29	1659441434.29248
6.3	1659441434.28248
6.31	1659441434.27248
6.32	1659441434.26459
6.33	1659441434.25459
6.34	1659441434.24459
6.35	1659441434.23459
6.36	1659441434.22459
6.37	1659441434.21459
6.38	1659441434.20459
6.39	1659441434.19459
6.4	1659441434.18459
6.41	1659441434.17459
6.42	1659441434.17265
6.43	1659441434.16265
6.44	1659441434.15265
6.45	1659441434.14476
6.46	1659441434.13476
6.47	1659441434.12476
6.48	1659441434.11476
6.49	1659441434.10476
6.5	1659441434.09476
6.51	1659441434.08476
6.52	1659441434.07476
6.53	1659441434.06476
6.54	1659441434.05476
6.55	1659441434.0528
6.56	1659441434.0428
6.57	1659441434.03484
6.58	1659441434.02491
6.59	1659441434.01491
6.6	1659441434.00491
6.61	1659441433.99491
6.62	1659441433.98491
6.63	1659441433.97491
6.64	1659441433.96491
6.65	1659441433.95491
6.66	1659441433.94491
6.67	1659441433.93491
6.68	1659441433.93295
6.69	1659441433.92295
6.7	1659441433.91506
6.71	1659441433.90506
6.72	1659441433.89506
6.73	1659441433.88506
6.74	1659441433.87506
6.75	1659441433.86506
6.76	1659441433.85506
6.77	1659441433.84506
6.78	1659441433.83506
6.79	1659441433.82506
6.8	1659441433.8231
6.81	1659441433.81313
6.82	1659441433.80313
6.83	1659441433.79524
6.84	1659441433.78524
6.85	1659441433.77524
6.86	1659441433.76524
6.87	1659441433.75524
6.88	1659441433.74524
6.89	1659441433.73524
6.9	1659441433.72524
6.91	1659441433.71524
6.92	1659441433.70524
6.93	1659441433.70335
6.94	1659441433.69335
6.95	1659441433.68335
6.96	1659441433.67549
6.97	1659441433.66549
6.98	1659441433.65549
6.99	1659441433.64549
7	1659441433.63549
7.01	1659441433.62549
7.02	1659441433.61549
7.03	1659441433.60549
7.04	1659441433.59549
7.05	1659441433.58549
7.06	1659441433.58357
7.07	1659441433.57357
7.08	1659441433.56357
7.09	1659441433.55569
7.1	1659441433.54569
7.11	1659441433.53569
7.12	1659441433.52569
7.13	1659441433.51569
7.14	1659441433.50569
7.15	1659441433.49569
7.16	1659441433.48569
7.17	1659441433.47569
7.18	1659441433.46569
7.19	1659441433.46374
7.2	1659441433.45374
7.21	1659441433.44374
7.22	1659441433.43585
7.23	1659441433.42585
7.24	1659441433.41585
7.25	1659441433.40585
7.26	1659441433.39585
7.27	1659441433.38585
7.28	1659441433.37585
7.29	1659441433.36585
7.3	1659441433.35585
7.31	1659441433.34585
7.32	1659441433.34392
7.33	1659441433.33392
7.34	1659441433.32392
7.35	1659441433.31596
7.36	1659441433.30596
7.37	1659441433.29596
7.38	1659441433.28596
7.39	1659441433.27596
7.4	1659441433.26596
7.41	1659441433.25596
7.42	1659441433.24596
7.43	1659441433.23596
7.44	1659441433.22596
7.45	1659441433.22404
7.46	1659441433.21404
7.47	1659441433.20404
7.48	1659441433.19615
7.49	1659441433.18615
7.5	1659441433.17615
7.51	1659441433.16615
7.52	1659441433.15615
7.53	1659441433.14615
7.54	1659441433.13615
7.55	1659441433.12615
7.56	1659441433.11615
7.57	1659441433.10615
7.58	1659441433.10421
7.59	1659441433.09421
7.6	1659441433.08632
7.61	1659441433.07632
7.62	1659441433.06632
7.63	1659441433.05632
7.64	1659441433.04632
7.65	1659441433.03632
7.66	1659441433.02632
7.67	1659441433.01632
7.68	1659441433.00632
7.69	1659441432.99632
7.7	1659441432.99435
7.71	1659441432.98437
7.72	1659441432.97437
7.73	1659441432.96649
7.74	1659441432.95649
7.75	1659441432.94649
7.76	1659441432.93649
7.77	1659441432.92649
7.78	1659441432.91649
7.79	1659441432.90649
7.8	1659441432.89649
7.81	1659441432.88649
7.82	1659441432.87649
7.83	1659441432.87455
7.84	1659441432.86455
7.85	1659441432.85455
7.86	1659441432.84666
7.87	1659441432.83666
7.88	1659441432.82666
7.89	1659441432.81666
7.9	1659441432.80666
7.91	1659441432.79666
7.92	1659441432.78666
7.93	1659441432.77666
7.94	1659441432.76666
7.95	1659441432.75666
7.96	1659441432.75474
7.97	1659441432.74474
7.98	1659441432.73682
7.99	1659441432.72682
8	1659441432.71682
8.01	1659441432.70682
8.02	1659441432.69682
8.03	1659441432.68682
8.04	1659441432.67682
8.05	1659441432.66682
8.06	1659441432.65682
8.07	1659441432.64682
8.08	1659441432.63682
8.09	1659441432.63488
8.1	1659441432.62488
8.11	1659441432.61692
8.12	1659441432.607
8.13	1659441432.597
8.14	1659441432.587
8.15	1659441432.577
8.16	1659441432.567
8.17	1659441432.557
8.18	1659441432.547
8.19	1659441432.537
8.2	1659441432.527
8.21	1659441432.517
8.22	1659441432.51505
8.23	1659441432.50505
8.24	1659441432.49717
8.25	1659441432.48717
8.26	1659441432.47717
8.27	1659441432.46717
8.28	1659441432.45717
8.29	1659441432.44717
8.3	1659441432.43717
8.31	1659441432.42717
8.32	1659441432.41717
8.33	1659441432.40717
8.34	1659441432.39717
8.35	1659441432.39523
8.36	1659441432.38523
8.37	1659441432.37734
8.38	1659441432.36734
8.39	1659441432.35734
8.4	1659441432.34734
8.41	1659441432.33734
8.42	1659441432.32734
8.43	1659441432.31734
8.44	1659441432.30734
8.45	1659441432.29734
8.46	1659441432.28734
8.47	1659441432.28539
8.48	1659441432.27539
8.49	1659441432.26539
8.5	1659441432.2575
8.51	1659441432.2475
8.52	1659441432.2375
8.53	1659441432.2275
8.54	1659441432.2175
8.55	1659441432.2075
8.56	1659441432.1975
8.57	1659441432.1875
8.58	1659441432.1775
8.59	1659441432.1675
8.6	1659441432.16556
8.61	1659441432.15556
8.62	1659441432.14556
8.63	1659441432.13767
8.64	1659441432.12767
8.65	1659441432.11767
8.66	1659441432.10767
8.67	1659441432.09767
8.68	1659441432.08767
8.69	1659441432.07767
8.7	1659441432.06767
8.71	1659441432.05767
8.72	1659441432.04767
8.73	1659441432.04575
8.74	1659441432.03575
8.75	1659441432.02575
8.76	1659441432.01787
8.77	1659441432.00787
8.78	1659441431.99787
8.79	1659441431.98787
8.8	1659441431.97787
8.81	1659441431.96787
8.82	1659441431.95787
8.83	1659441431.94787
8.84	1659441431.93787
8.85	1659441431.92787
8.86	1659441431.92593
8.87	1659441431.91593
8.88	1659441431.90804
8.89	1659441431.89804
8.9	1659441431.88804
8.91	1659441431.87804
8.92	1659441431.86804
8.93	1659441431.85804
8.94	1659441431.84804
8.95	1659441431.83804
8.96	1659441431.82804
8.97	1659441431.81804
8.98	1659441431.80804
8.99	1659441431.80611
9	1659441431.79611
9.01	1659441431.78823
9.02	1659441431.77823
9.03	1659441431.76823
9.04	1659441431.75823
9.05	1659441431.74823
9.06	1659441431.73823
9.07	1659441431.72823
9.08	1659441431.71823
9.09	1659441431.70823
9.1	1659441431.69823
9.11	1659441431.68823
9.12	1659441431.68629
9.13	1659441431.67629
9.14	1659441431.6684
9.15	1659441431.6584
9.16	1659441431.6484
9.17	1659441431.6384
9.18	1659441431.6284
9.19	1659441431.6184
9.2	1659441431.6084
9.21	1659441431.5984
9.22	1659441431.5884
9.23	1659441431.5784
9.24	1659441431.57646
9.25	1659441431.56646
9.26	1659441431.55646
9.27	1659441431.54857
9.28	1659441431.53857
9.29	1659441431.52857
9.3	1659441431.51857
9.31	1659441431.50857
9.32	1659441431.49857
9.33	1659441431.48857
9.34	1659441431.47857
9.35	1659441431.46857
9.36	1659441431.45857
9.37	1659441431.45663
9.38	1659441431.44663
9.39	1659441431.43663
9.4	1659441431.42874
9.41	1659441431.41874
9.42	1659441431.40874
9.43	1659441431.39874
9.44	1659441431.38874
9.45	1659441431.37874
9.46	1659441431.36874
9.47	1659441431.35874
9.48	1659441431.34874
9.49	1659441431.33874
9.5	1659441431.33679
9.51	1659441431.32679
9.52	1659441431.31679
9.53	1659441431.30891
9.54	1659441431.29891
9.55	1659441431.28891
9.56	1659441431.27891
9.57	1659441431.26891
9.58	1659441431.25891
9.59	1659441431.24891
9.6	1659441431.23891
9.61	1659441431.22891
9.62	1659441431.21891
9.63	1659441431.21696
9.64	1659441431.20696
9.65	1659441431.19696
9.66	1659441431.18902
9.67	1659441431.17902
9.68	1659441431.16902
9.69	1659441431.15902
9.7	1659441431.14902
9.71	1659441431.13902
9.72	1659441431.12902
9.73	1659441431.11902
9.74	1659441431.10902
9.75	1659441431.09902
9.76	1659441431.09708
9.77	1659441431.08708
9.78	1659441431.0792
9.79	1659441431.0692
9.8	1659441431.0592
9.81	1659441431.0492
9.82	1659441431.0392
9.83	1659441431.0292
9.84	1659441431.0192
9.85	1659441431.0092
9.86	1659441430.9992
9.87	1659441430.9892
9.88	1659441430.98727
9.89	1659441430.97727
9.9	1659441430.96727
9.91	1659441430.95939
9.92	1659441430.94939
9.93	1659441430.93939
9.94	1659441430.92939
9.95	1659441430.91939
9.96	1659441430.90939
9.97	1659441430.89939
9.98	1659441430.88939
9.99	1659441430.87939
10	1659441430.86939
10.01	1659441430.86744
10.02	1659441430.85744
10.03	1659441430.84744
10.04	1659441430.83955
10.05	1659441430.82955
10.06	1659441430.81955
10.07	1659441430.80955
10.08	1659441430.79955
10.09	1659441430.78955
10.1	1659441430.77955
10.11	1659441430.76955
10.12	1659441430.75955
10.13	1659441430.74955
10.14	1659441430.7476
10.15	1659441430.7376
10.16	1659441430.7276
10.17	1659441430.71971
10.18	1659441430.70971
10.19	1659441430.69971
10.2	1659441430.68971
10.21	1659441430.67971
10.22	1659441430.66971
10.23	1659441430.65971
10.24	1659441430.64971
10.25	1659441430.63971
10.26	1659441430.62971
10.27	1659441430.62776
10.28	1659441430.61776
10.29	1659441430.60984
10.3	1659441430.59984
10.31	1659441430.58984
10.32	1659441430.57984
10.33	1659441430.56984
10.34	1659441430.55984
10.35	1659441430.54984
10.36	1659441430.53984
10.37	1659441430.52984
10.38	1659441430.51984
10.39	1659441430.50984
10.4	1659441430.50805
10.41	1659441430.49909
10.42	1659441430.49013
10.43	1659441430.48021
10.44	1659441430.47021
10.45	1659441430.46021
10.46	1659441430.45021
10.47	1659441430.44021
10.48	1659441430.43021
10.49	1659441430.42021
10.5	1659441430.41021
10.51	1659441430.40021
10.52	1659441430.39826
10.53	1659441430.38826
10.54	1659441430.37826
10.55	1659441430.37038
10.56	1659441430.36038
10.57	1659441430.35038
10.58	1659441430.34038
10.59	1659441430.33038
10.6	1659441430.32038
10.61	1659441430.31038
10.62	1659441430.30038
10.63	1659441430.29038
10.64	1659441430.28038
10.65	1659441430.27843
10.66	1659441430.26843
10.67	1659441430.25843
10.68	1659441430.25054
10.69	1659441430.24054
10.7	1659441430.23054
10.71	1659441430.22054
10.72	1659441430.21054
10.73	1659441430.20054
10.74	1659441430.19054
10.75	1659441430.18054
10.76	1659441430.17054
10.77	1659441430.16054
10.78	1659441430.15859
10.79	1659441430.14859
10.8	1659441430.13859
10.81	1659441430.1307
10.82	1659441430.1207
10.83	1659441430.1107
10.84	1659441430.1007
10.85	1659441430.0907
10.86	1659441430.0807
10.87	1659441430.0707
10.88	1659441430.0607
10.89	1659441430.0507
10.9	1659441430.0407
10.91	1659441430.03875
10.92	1659441430.02875
10.93	1659441430.02086
10.94	1659441430.01086
10.95	1659441430.00086
10.96	1659441429.99086
10.97	1659441429.98086
10.98	1659441429.97086
10.99	1659441429.96537
11	1659441429.95641
11.01	1659441429.94641
11.02	1659441429.93746
11.03	1659441429.92901
11.04	1659441429.91901
11.05	1659441429.90901
11.06	1659441429.90113
11.07	1659441429.89113
11.08	1659441429.88113
11.09	1659441429.87113
11.1	1659441429.86113
11.11	1659441429.85113
11.12	1659441429.84113
11.13	1659441429.83113
11.14	1659441429.82113
11.15	1659441429.81113
11.16	1659441429.80918
11.17	1659441429.79918
11.18	1659441429.78918
11.19	1659441429.78129
11.2	1659441429.77129
11.21	1659441429.76129
11.22	1659441429.75129
11.23	1659441429.74129
11.24	1659441429.73129
11.25	1659441429.72129
11.26	1659441429.71129
11.27	1659441429.70129
11.28	1659441429.69129
11.29	1659441429.68935
11.3	1659441429.67935
11.31	1659441429.66935
11.32	1659441429.66146
11.33	1659441429.65146
11.34	1659441429.64146
11.35	1659441429.63146
11.36	1659441429.62146
11.37	1659441429.61146
11.38	1659441429.60146
11.39	1659441429.59146
11.4	1659441429.58146
11.41	1659441429.57146
11.42	1659441429.56951
11.43	1659441429.55951
11.44	1659441429.55163
11.45	1659441429.54163
11.46	1659441429.53163
11.47	1659441429.52163
11.48	1659441429.51163
11.49	1659441429.50163
11.5	1659441429.49163
11.51	1659441429.48163
11.52	1659441429.47163
11.53	1659441429.46163
11.54	1659441429.45973
11.55	1659441429.44973
11.56	1659441429.44162
11.57	1659441429.43162
11.58	1659441429.42265
11.59	1659441429.41369
11.6	1659441429.40474
11.61	1659441429.39474
11.62	1659441429.38578
11.63	1659441429.37682
11.64	1659441429.36682
11.65	1659441429.35682
11.66	1659441429.34682
11.67	1659441429.33988
11.68	1659441429.32988
11.69	1659441429.32199
